query_idx	query_scan	query_file	query_precursor_mz	library_idx	library_scan	library_filename	library_precursor_mz	cosine	matched_peaks	delta_mz	ADDUCT	ANALYZER	CHARGE	CHROMATOGRAPHY	COLLISION_ENERGY	DATACOLLECTOR	EXACTMASS	FILENAME	FORMULA	FRAGMENTATION_METHOD	INCHI	INCHIAUX	INSTRUMENT_MODEL	INSTRUMENT_VENDOR	IONIZATION	IONMODE	LIBRARYQUALITY	MS2_EXPLAINED_INTENSITY	MSLEVEL	NAME	ORGANISM	PEPMASS	PI	PUBMED	SCANS	SEQ	SMILES	SOURCE_INSTRUMENT	SPECTRUMID	SPLASH	SUBMITUSER	TITLE	USI
843	1461	aligned_features_filled.mgf	756.5514	780119	22051	PNNL-LIPIDS-POSITIVE.mgf	756.5540	0.9439	11	-0.0026			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:1/18:2); [M+H]+ C42H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	756.554	Thomas Metz	N/A	22051	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010093455		mwang87	CCMSLIB00010093455	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010093455
864	1498	aligned_features_filled.mgf	730.5384	36343	2576	GNPS-NIST14-MATCHES.mgf	730.5408	0.9304	7	-0.0024			1		30.0	Data deposited by mjmeehan		7674435c97c34409abbdb66adfebb6cb/07-lungs.mzXML		N/A	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-19,38H,6-15,20-37H2,1-5H3/b18-16-,19-17-/t38-/m1/s1	GPWHCUUIQMGELX-VHQDNGOZSA-N				Positive	3		2	Spectral Match to 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	730.540833	Data from Gabriel Haddad	N/A	2576	*..*	CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	ESI-qTof	CCMSLIB00003139363		mwang87	CCMSLIB00003139363	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139363
867	1508	aligned_features_filled.mgf	810.5994	34173	2514	GNPS-NIST14-MATCHES.mgf	810.5908	0.7800	11	0.0087			1		30.0	Data deposited by mjmeehan		070cdc7ef77c4567a2031d5f5d521a80/40-lungs.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	810.590759	Data from Gabriel Haddad	N/A	2514	*..*	N/A	ESI-Q-TOF	CCMSLIB00003137148		mwang87	CCMSLIB00003137148	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003137148
868	1510	aligned_features_filled.mgf	445.1222	32859	1997	GNPS-NIST14-MATCHES.mgf	445.1206	0.8544	11	0.0016			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1997	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003135861		mwang87	CCMSLIB00003135861	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135861
869	1513	aligned_features_filled.mgf	835.6652	747352	1690	GNPS-IOBA-NHC.mgf	835.6670	0.7384	8	-0.0018			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_BAK_20M_DDA_ESI+_2_315.mzXML		N/A	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h11,13,38,40,45-46,50H,6-10,12,14-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b13-11-,40-38+/t45-,46+/m0/s1	DACOGJMBYLZYDH-GXJPFUDISA-N				Positive	3		2	SM(d18:2_24:0) - (2-{[3-hydroxy-2-tetracosanamidooctadeca-4.14-dien-1-yl phosphono]oxy}ethyl)trimethylazanium [M+Na]+	GNPS-IOBA-NHC	835.667	N Auzeil	N/A	1690	*..*	[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC	LC-ESI-qTof	CCMSLIB00005724109		mpanitchpakdi	CCMSLIB00005724109	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724109
870	1517	aligned_features_filled.mgf	445.1187	32859	1997	GNPS-NIST14-MATCHES.mgf	445.1206	0.8518	12	-0.0019			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1997	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003135861		mwang87	CCMSLIB00003135861	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135861
877	1525	aligned_features_filled.mgf	371.1006	32872	2315	GNPS-NIST14-MATCHES.mgf	371.1017	0.8164	11	-0.0012			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.101732	Data from Maria Maansson	N/A	2315	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003136238		mwang87	CCMSLIB00003136238	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136238
896	1564	aligned_features_filled.mgf	744.5898	769188	11119	PNNL-LIPIDS-POSITIVE.mgf	744.5540	0.8806	6	0.0358			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(15:0/18:2); [M+H]+ C41H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	744.554	Thomas Metz	N/A	11119	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010076066		mwang87	CCMSLIB00010076066	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010076066
907	1582	aligned_features_filled.mgf	303.2317	816225	23413	BERKELEY-LAB.mgf	303.2320	0.8213	10	-0.0003			1		N/A	JGI		3dacd5cf9c8d4c3d8596c71bf3234fbd/BERKELEY-LAB.mgf		N/A	InChI=1S/C20H30O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h7,12-13,16-17H,5-6,8-11H2,1-4H3,(H,21,22)/t16?,17?,19-,20?/m1/s1	RSWGJHLUYNHPMX-SAOIUIGASA-N				Positive	3		2	Abietic acid CollisionEnergy:205060 [M+H]+	BERKELEY-LAB	303.232	Trent Northen	N/A	23413	*..*	CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	LC-ESI-Orbitrap	CCMSLIB00010125849		mwang87	CCMSLIB00010125849	mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010125849
910	1586	aligned_features_filled.mgf	799.6681	760018	1949	PNNL-LIPIDS-POSITIVE.mgf	799.6690	0.9061	10	-0.0009			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	799.669	Thomas Metz	N/A	1949	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010057211		mwang87	CCMSLIB00010057211	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010057211
932	1623	aligned_features_filled.mgf	768.5833	775313	17245	PNNL-LIPIDS-POSITIVE.mgf	768.5910	0.8148	9	-0.0077			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/20:4); [M+H]+ C44H83N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	768.591	Thomas Metz	N/A	17245	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010088649		mwang87	CCMSLIB00010088649	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010088649
947	1649	aligned_features_filled.mgf	786.6483	773050	14981	PNNL-LIPIDS-POSITIVE.mgf	786.6010	0.8288	7	0.0473			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:1/18:1); [M+H]+ C44H85N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	786.601	Thomas Metz	N/A	14981	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010084153		mwang87	CCMSLIB00010084153	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010084153
950	1657	aligned_features_filled.mgf	796.6215	764436	6367	PNNL-LIPIDS-POSITIVE.mgf	796.6220	0.8956	6	-0.0005			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-18:0/20:4); [M+H]+ C46H87N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	796.622	Thomas Metz	N/A	6367	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010066061		mwang87	CCMSLIB00010066061	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010066061
953	1662	aligned_features_filled.mgf	445.1207	32859	1997	GNPS-NIST14-MATCHES.mgf	445.1206	0.8173	13	0.0001			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1997	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003135861		mwang87	CCMSLIB00003135861	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135861
963	1679	aligned_features_filled.mgf	795.6282	787069	29007	PNNL-LIPIDS-POSITIVE.mgf	795.6290	0.7390	8	-0.0009			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	CoQ9; [M+H]+ C54H83O4 [M+H]+	PNNL-LIPIDS-POSITIVE	795.629	Thomas Metz	N/A	29007	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010100411		mwang87	CCMSLIB00010100411	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010100411
972	1691	aligned_features_filled.mgf	811.6675	747303	1619	GNPS-IOBA-NHC.mgf	811.6700	0.8873	6	-0.0025			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_control_20M_DDA_ESI+_1_308.mzXML		N/A	InChI=1S/C47H91N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-25,45-46,50H,6-19,26-44H2,1-5H3,(H-,48,51,52,53)/b21-20+,23-22+,25-24+/t45-,46+/m0/s1	BBUSRIKDKFLVPF-YWXYLSGTSA-N				Positive	3		2	SM(d18:0_24:3) - 3-hydroxy-2-(tetracosa-11.13.15-trienamido)octadecyl (2-(trimethylammonio)ethyl) phosphate [M+H]+	GNPS-IOBA-NHC	811.67	N Auzeil	N/A	1619	*..*	[H][C@@](NC(CCCCCCCCC/C=C/C=C/C=C/CCCCCCCC)=O)([C@@H](CCCCCCCCCCCCCCC)O)COP([O-])(OCC[N+](C)(C)C)=O	LC-ESI-qTof	CCMSLIB00005724099		mpanitchpakdi	CCMSLIB00005724099	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724099
975	1695	aligned_features_filled.mgf	300.2892	35539	2861	GNPS-NIST14-MATCHES.mgf	300.2888	0.8864	7	0.0004			1		30.0	Data deposited by fevargas		3a036d1fca5a4abcbcf55e35e78eeff1/LFD_C1_WT4.mzXML		N/A	InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)	HXYVTAGFYLMHSO-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Palmitoyl ethanolamide from NIST14 [M+H]+	GNPS-NIST14-MATCHES	300.288799	Data from Joshua Wollam	N/A	2861	*..*	CCCCCCCCCCCCCCCC(=O)NCCO	ESI-qTof	CCMSLIB00003138556		mwang87	CCMSLIB00003138556	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138556
977	1701	aligned_features_filled.mgf	770.6058	759532	1463	PNNL-LIPIDS-POSITIVE.mgf	770.5700	0.9003	9	0.0358			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(17:1/18:2); [M+H]+ C43H81N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	770.57	Thomas Metz	N/A	1463	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010056725		mwang87	CCMSLIB00010056725	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010056725
982	1711	aligned_features_filled.mgf	263.2372	820443	2488	ECRFS_DB.mgf	263.2370	0.8218	9	0.0002			1		N/A	Sjors Rasker, Wout Bergkamp		spectra_from_json.mgf		N/A	InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3	PFEFOYRSMXVNEL-UHFFFAOYSA-N				Positive	1		2	2,4,6-Tri-tert-butylphenol [M+H]+	ECRFS_DB	263.237	Federico Padilla	N/A	2488	*..*	CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O	ESI-Orbitrap	CCMSLIB00012728788		jzemlin	CCMSLIB00012728788	mzspec:GNPS:ECRFS_DB:accession:CCMSLIB00012728788
988	1728	aligned_features_filled.mgf	371.1008	36158	677	GNPS-NIST14-MATCHES.mgf	371.1007	0.8957	8	0.0001			1		N/A	Data deposited by marjo		ac91a87795204865ae03b2fdf3e5dc06/s109-v754.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.100698	Data from Maria Maansson	N/A	677	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003139524		mwang87	CCMSLIB00003139524	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139524
993	1738	aligned_features_filled.mgf	399.2501	136521	47289	MASSBANK.mgf	399.2510	0.8764	14	-0.0009			1		N/A	Massbank		spectra_from_json.mgf		N/A	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	WTLBZVNBAKMVDP-UHFFFAOYSA-N				Positive	3		2	Massbank:AU246706 Tri(butoxyethyl)phosphate|tris(2-butoxyethyl) phosphate [M+H]+	MASSBANK	399.251	Massbank	N/A	47289	*..*	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	ESI-qTof	CCMSLIB00005772840		mwang87	CCMSLIB00005772840	mzspec:GNPS:MASSBANK:accession:CCMSLIB00005772840
1005	1765	aligned_features_filled.mgf	835.6669	747352	1690	GNPS-IOBA-NHC.mgf	835.6670	0.7612	8	-0.0001			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_BAK_20M_DDA_ESI+_2_315.mzXML		N/A	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h11,13,38,40,45-46,50H,6-10,12,14-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b13-11-,40-38+/t45-,46+/m0/s1	DACOGJMBYLZYDH-GXJPFUDISA-N				Positive	3		2	SM(d18:2_24:0) - (2-{[3-hydroxy-2-tetracosanamidooctadeca-4.14-dien-1-yl phosphono]oxy}ethyl)trimethylazanium [M+Na]+	GNPS-IOBA-NHC	835.667	N Auzeil	N/A	1690	*..*	[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC	LC-ESI-qTof	CCMSLIB00005724109		mpanitchpakdi	CCMSLIB00005724109	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724109
1008	1771	aligned_features_filled.mgf	812.6175	760492	2423	PNNL-LIPIDS-POSITIVE.mgf	812.6170	0.9290	8	0.0005			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:1/20:2); [M+H]+ C46H87N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	812.617	Thomas Metz	N/A	2423	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010057685		mwang87	CCMSLIB00010057685	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010057685
1016	1788	aligned_features_filled.mgf	563.5501	36934	1935	GNPS-NIST14-MATCHES.mgf	563.5497	0.8861	10	0.0004			1		26.354971	Data deposited by mernst		ac91a87795204865ae03b2fdf3e5dc06/GC6P7_26prostrata-MS1_GC6_01_28696.mzML		N/A	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-	FATBGEAMYMYZAF-KTKRTIGZSA-N				Positive	3		2	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 [2M+H]+	GNPS-NIST14-MATCHES	563.549683	Data from Pieter Dorrestein	N/A	1935	*..*	CCCCCCCC/C=C\CCCCCCCC(=O)N	ESI-QQQ	CCMSLIB00003139990		mwang87	CCMSLIB00003139990	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139990
1034	1822	aligned_features_filled.mgf	782.5676	35929	2601	GNPS-NIST14-MATCHES.mgf	782.5682	0.9339	14	-0.0006			1		30.0	Data deposited by mjmeehan		63098e9f3d694fa6b375bf3d17aacc8c/Blood_Blank_pos_C18_QE_07.mzXML		N/A	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	WTJKGGKOPKCXLL-VYOBOKEXSA-N				Positive	3		2	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	782.568225	Data from Gabriel Haddad	N/A	2601	*..*	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	ESI-qTof	CCMSLIB00003138952		mwang87	CCMSLIB00003138952	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138952
1040	1835	aligned_features_filled.mgf	770.5656	765796	7727	PNNL-LIPIDS-POSITIVE.mgf	770.6060	0.7409	9	-0.0404			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/20:3); [M+H]+ C44H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	770.606	Thomas Metz	N/A	7727	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010068921		mwang87	CCMSLIB00010068921	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010068921
1043	1842	aligned_features_filled.mgf	811.6685	769750	11681	PNNL-LIPIDS-POSITIVE.mgf	811.6690	0.9007	6	-0.0005			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/24:1); [M+H]+ C47H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	811.669	Thomas Metz	N/A	11681	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010077270		mwang87	CCMSLIB00010077270	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010077270
1047	1849	aligned_features_filled.mgf	318.3006	36609	2977	GNPS-NIST14-MATCHES.mgf	318.3004	0.8940	9	0.0002			1		35.0	Data deposited by pmallard		c433b7408c9a4c4db02abf0cd1dcf044/150116_EF_PMA_PSN475_NC-127-18-f_ddMS2_pos.mzXML		N/A	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1	AERBNCYCJBRYDG-KSZLIROESA-N				Positive	3		2	Spectral Match to Phytosphingosine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	318.300366	Data from Wolfender/Litaudon	N/A	2977	*..*	CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO)N)O)O	ESI-qTof	CCMSLIB00003139655		mwang87	CCMSLIB00003139655	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139655
1050	1857	aligned_features_filled.mgf	459.2789	34554	1784	GNPS-NIST14-MATCHES.mgf	459.2798	0.8614	6	-0.0009			1		21.67	Data deposited by amelnik		ac91a87795204865ae03b2fdf3e5dc06/28202.mzXML		N/A	InChI=1S/C20H42O11/c21-1-3-23-5-7-25-9-11-27-13-15-29-17-19-31-20-18-30-16-14-28-12-10-26-8-6-24-4-2-22/h21-22H,1-20H2	DTPCFIHYWYONMD-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Decaethylene glycol from NIST14 [M+H]+	GNPS-NIST14-MATCHES	459.279755	Data from Rob Knight	N/A	1784	*..*	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	ESI-QQQ	CCMSLIB00003137675		mwang87	CCMSLIB00003137675	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003137675
1051	1858	aligned_features_filled.mgf	785.6528	769938	11869	PNNL-LIPIDS-POSITIVE.mgf	785.6540	0.7943	6	-0.0012			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/22:0); [M+H]+ C45H90N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	785.654	Thomas Metz	N/A	11869	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010077668		mwang87	CCMSLIB00010077668	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010077668
1064	1882	aligned_features_filled.mgf	371.1009	32892	2345	GNPS-NIST14-MATCHES.mgf	371.1017	0.8769	7	-0.0009			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.101732	Data from Maria Maansson	N/A	2345	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003136831		mwang87	CCMSLIB00003136831	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136831
1069	1891	aligned_features_filled.mgf	811.6685	763140	5071	PNNL-LIPIDS-POSITIVE.mgf	811.6690	0.8484	6	-0.0005			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/24:1); [M+H]+ C47H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	811.669	Thomas Metz	N/A	5071	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010063053		mwang87	CCMSLIB00010063053	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010063053
1081	1915	aligned_features_filled.mgf	782.5694	32256	2544	GNPS-NIST14-MATCHES.mgf	782.5707	0.9193	6	-0.0013			1		43.0	Data deposited by lamccall		657eb45679814d8895d947698dd26e24/P4-F3_RF3_01_955.mzXML		N/A	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,42H,6-13,18-19,24-41H2,1-5H3/b16-14-,17-15-,22-20-,23-21-/t42-/m1/s1	FVXDQWZBHIXIEJ-LNDKUQBDSA-N				Positive	3		2	Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	782.570686	Data from James McKerrow	N/A	2544	*..*	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	ESI-qTof	CCMSLIB00003135195		mwang87	CCMSLIB00003135195	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135195
